secondsSinceStart,secondsSinceManeuer,timeJulianDate,timeUtcYear,timeUtcMonth,timeUtcDay,timeUtcHour,timeUtcMinute,timeUtcSeconds,positionDepRelToChiefLvlhX,positionDepRelToChiefLvlhY,positionDepRelToChiefLvlhZ,relativeRange,relativeVelocity
728354.042,0,2460753.98581067,2025,3,19,11,39,34.042,-51.0697309151292,10026.4193022343,2002.95497471027,10224.6525991033,0.359877129856711
728414.042,60,2460753.98650512,2025,3,19,11,40,34.042,-29.4810597151518,10026.7440313952,2002.91312378985,10224.8777980693,0.359834034982547
728474.042,120,2460753.98719956,2025,3,19,11,41,34.042,-7.89241769909859,10026.8803660748,2002.83324579301,10224.9563899454,0.359812679757263
728534.042,180,2460753.98789401,2025,3,19,11,42,34.042,13.6957888156176,10026.8283101366,2002.7153427634,10224.8883749275,0.359813067141859
728594.042,240,2460753.98858845,2025,3,19,11,43,34.042,35.2831534519792,10026.5878709709,2002.55941746038,10224.6737579092,0.359835194530845
728654.042,300,2460753.98928289,2025,3,19,11,44,34.042,56.869269952178,10026.1590594878,2002.36547335866,10224.3125484755,0.359879053753618
728714.042,360,2460753.98997734,2025,3,19,11,45,34.042,78.4537320286036,10025.5418900971,2002.13351464851,10223.8047608823,0.359944631081495
728774.042,420,2460753.99067178,2025,3,19,11,46,34.042,100.036133483052,10024.7363807362,2001.86354623543,10223.1504140849,0.360031907240573
728834.042,480,2460753.99136623,2025,3,19,11,47,34.042,121.616068176925,10023.742552856,2001.55557374013,10222.3495317244,0.36014085742806
728894.042,540,2460753.99206067,2025,3,19,11,48,34.042,143.193130046129,10022.5604314167,2001.20960349837,10221.4021421244,0.360271451336393
728954.042,600,2460753.99275512,2025,3,19,11,49,34.042,164.766913034022,10021.1900448892,2000.82564256073,10220.3082782931,0.36042365317901
729014.042,660,2460753.99344956,2025,3,19,11,50,34.042,186.337011255324,10019.63142526,2000.40369869239,10219.0679779304,0.360597421724037
729074.042,720,2460753.99414401,2025,3,19,11,51,34.042,207.903018847108,10017.8846080312,1999.94378037335,10217.6812834286,0.360792710331133
729134.042,780,2460753.99483845,2025,3,19,11,52,34.042,229.464530035853,10015.9496322019,1999.44589679767,10216.1482418557,0.361009466993418
729194.042,840,2460753.99553289,2025,3,19,11,53,34.042,251.021139234304,10013.8265402942,1998.9100578737,10214.4689049853,0.361247634385149
729254.042,900,2460753.99622734,2025,3,19,11,54,34.042,272.572440840304,10011.5153783331,1998.33627422355,10212.6433292749,0.361507149912057
729314.042,960,2460753.99692178,2025,3,19,11,55,34.042,294.118029437959,10009.0161958474,1997.72455718319,10210.6715758734,0.361787945768495
729374.042,1020,2460753.99761623,2025,3,19,11,56,34.042,315.657499752939,10006.329045875,1997.07491880195,10208.5537106281,0.362089948997541
729434.042,1080,2460753.99831067,2025,3,19,11,57,34.042,337.190446592867,10003.4539849626,1996.38737184223,10206.2898040859,0.362413081555018
729494.042,1140,2460753.99900512,2025,3,19,11,58,34.042,358.716464929283,10000.3910731553,1995.66192977954,10203.8799314882,0.362757260378737
729554.042,1200,2460753.99969956,2025,3,19,11,59,34.042,380.235149860382,9997.14037399837,1994.89860680183,10201.3241727747,0.363122397460545
729614.042,1260,2460754.00039401,2025,3,19,12,0,34.042,401.746096640825,9993.70195454777,1994.09741780953,10198.6226125989,0.363508399924407
729674.042,1320,2460754.00108845,2025,3,19,12,1,34.042,423.248900696635,9990.07588534884,1993.25837841506,10195.7753403109,0.363915170104597
729734.042,1380,2460754.00178289,2025,3,19,12,2,34.042,444.743157632649,9986.26224044968,1992.38150494252,10192.7824499755,0.364342605630377
