secondsSinceStart,secondsSinceManeuer,timeJulianDate,timeUtcYear,timeUtcMonth,timeUtcDay,timeUtcHour,timeUtcMinute,timeUtcSeconds,positionDepRelToChiefLvlhX,positionDepRelToChiefLvlhY,positionDepRelToChiefLvlhZ,relativeRange,relativeVelocity
879154.455,0,2460755.73118582,2025,3,21,5,32,54.455,-2491.82591065764,6.03350019267212,-6.78552625724114,2491.84245399182,0.369753946628365
879214.455,60,2460755.73188026,2025,3,21,5,33,54.455,-2491.79840155691,27.7810264393596,-11.1695433448185,2491.97829407283,0.369746088477072
879274.455,120,2460755.73257471,2025,3,21,5,34,54.455,-2491.7238047272,49.5278398756412,-15.5533487091307,2492.26451899131,0.369732872525358
879334.455,180,2460755.73326915,2025,3,21,5,35,54.455,-2491.60212510824,71.2735276165384,-19.9368581714225,2492.70105385635,0.369714299598489
879394.455,240,2460755.7339636,2025,3,21,5,36,54.455,-2491.4333684966,93.0176768414159,-24.3199875646969,2493.28778516609,0.369690370697789
879454.455,300,2460755.73465804,2025,3,21,5,37,54.455,-2491.21754159033,114.759874813425,-28.70265273517,2494.02456095938,0.369661086995761
879514.455,360,2460755.73535249,2025,3,21,5,38,54.455,-2490.95465209335,136.499708857427,-33.0847695441917,2494.91119106061,0.369626449850377
879574.455,420,2460755.73604693,2025,3,21,5,39,54.455,-2490.64470849931,158.236766411885,-37.4662538697012,2495.94744704273,0.369586460778392
879634.455,480,2460755.73674138,2025,3,21,5,40,54.455,-2490.28772030771,179.97063500572,-41.8470216081478,2497.13306265349,0.369541121487916
879694.455,540,2460755.73743582,2025,3,21,5,41,54.455,-2489.88369785994,201.700902273753,-46.2269886755385,2498.46773389787,0.369490433849072
879754.455,600,2460755.73813026,2025,3,21,5,42,54.455,-2489.43265245855,223.427155969769,-50.6060710094171,2499.95111943705,0.369434399914563
879814.455,660,2460755.73882471,2025,3,21,5,43,54.455,-2488.93459630758,245.148983966018,-54.9841845707269,2501.58284084082,0.369373021910826
