secondsSinceStart,secondsSinceManeuer,timeJulianDate,timeUtcYear,timeUtcMonth,timeUtcDay,timeUtcHour,timeUtcMinute,timeUtcSeconds,positionDepRelToChiefLvlhX,positionDepRelToChiefLvlhY,positionDepRelToChiefLvlhZ,relativeRange,relativeVelocity
1123306.463,0,2460758.55701925,2025,3,24,1,22,6.463,-429.571998931468,-186.991985903004,-242.474284348886,527.533774869847,0.0874078661763962
1123366.463,60,2460758.55771369,2025,3,24,1,23,6.463,-432.520327761769,-182.648332353148,-242.60624841047,528.480878562637,0.0876394943247794
1123426.463,120,2460758.55840814,2025,3,24,1,24,6.463,-435.455389745533,-178.278807127295,-242.733527362354,529.456603353793,0.0878711113483026
1123486.463,180,2460758.55910258,2025,3,24,1,25,6.463,-438.377127863467,-173.883527370087,-242.856118781052,530.461197217933,0.0881026915328799
1123546.463,240,2460758.55979703,2025,3,24,1,26,6.463,-441.285485371947,-169.462610734495,-242.974020334434,531.494901757659,0.0883342094231822
1123606.463,300,2460758.56049147,2025,3,24,1,27,6.463,-444.180405825377,-165.016175382945,-243.087229781773,532.557952095533,0.0885656398354379
1123666.463,360,2460758.56118592,2025,3,24,1,28,6.463,-447.061833001673,-160.544339962485,-243.19574497388,533.650576683101,0.0887969578301221
1123726.463,420,2460758.56188036,2025,3,24,1,29,6.463,-449.929710954428,-156.047223637805,-243.299563852852,534.772997238632,0.0890281387316788
1123786.463,480,2460758.56257481,2025,3,24,1,30,6.463,-452.783984020352,-151.524946044288,-243.398684452572,535.925428630056,0.0892591581194714
1123846.463,540,2460758.56326925,2025,3,24,1,31,6.463,-455.62459680438,-146.977627315687,-243.49310489832,537.108078767698,0.08948999182062
1123906.463,600,2460758.56396369,2025,3,24,1,32,6.463,-458.451494142413,-142.40538808401,-243.58282340705,538.321148475256,0.0897206159201129
1123966.463,660,2460758.56465814,2025,3,24,1,33,6.463,-461.26462122798,-137.808349455322,-243.667838287314,539.564831500168,0.0899510067524279
1124026.463,720,2460758.56535258,2025,3,24,1,34,6.463,-464.063923455775,-133.186633035987,-243.748147939426,540.839314303731,0.0901811408983306
1124086.463,780,2460758.56604703,2025,3,24,1,35,6.463,-466.849346518517,-128.54036089388,-243.823750855146,542.144776055776,0.0904109951867084
1124146.463,840,2460758.56674147,2025,3,24,1,36,6.463,-469.620836392045,-123.869655586808,-243.894645618282,543.481388559007,0.0906405466927279
1124206.463,900,2460758.56743592,2025,3,24,1,37,6.463,-472.37833930552,-119.174640150127,-243.960830904143,544.849316155754,0.0908697727315926
1124266.463,960,2460758.56813036,2025,3,24,1,38,6.463,-475.121801808476,-114.455438091976,-244.02230547987,546.248715727799,0.091098650866525
1124326.463,1020,2460758.56882481,2025,3,24,1,39,6.463,-477.851170666516,-109.712173392427,-244.079068204432,547.679736555401,0.0913271588933568
1124386.463,1080,2460758.56951925,2025,3,24,1,40,6.463,-480.566392995417,-104.944970506546,-244.131118028468,549.142520390723,0.0915552748534291
1124446.463,1140,2460758.5702137,2025,3,24,1,41,6.463,-483.267416149378,-100.153954337838,-244.178453994689,550.637201319016,0.091782977017102
1124506.463,1200,2460758.57090814,2025,3,24,1,42,6.463,-485.954187765718,-95.3392502696461,-244.221075237343,552.163905773549,0.0920102438968018
1124566.463,1260,2460758.57160258,2025,3,24,1,43,6.463,-488.62665579468,-90.5009841408736,-244.258980982813,553.722752534445,0.0922370542340432
1124626.463,1320,2460758.57229703,2025,3,24,1,44,6.463,-491.284768424928,-85.6392822610349,-244.292170549095,555.31385264921,0.092463386998782
1124686.463,1380,2460758.57299147,2025,3,24,1,45,6.463,-493.92847417295,-80.7542713789634,-244.320643346211,556.937309497103,0.0926892213961787
1124746.463,1440,2460758.57368592,2025,3,24,1,46,6.463,-496.557721823454,-75.8460787076239,-244.344398876012,558.593218737841,0.0929145368550115
1124806.463,1500,2460758.57438036,2025,3,24,1,47,6.463,-499.17246042192,-70.9148319025932,-244.363436732237,560.281668305359,0.0931393130269161
1124866.463,1560,2460758.57507481,2025,3,24,1,48,6.463,-501.772639356554,-65.9606590817587,-244.377756600494,562.002738493712,0.0933635297932265
1124926.463,1620,2460758.57576925,2025,3,24,1,49,6.463,-504.358208283782,-60.9836887968344,-244.387358258289,563.756501903935,0.0935871672550108
1124986.463,1680,2460758.57646369,2025,3,24,1,50,6.463,-506.929117098451,-55.9840500535588,-244.392241575064,565.54302344269,0.093810205727738
1125046.463,1740,2460758.57715814,2025,3,24,1,51,6.463,-509.485316120088,-50.961872281861,-244.392406512095,567.36236051507,0.0940326257607928
1125106.463,1800,2460758.57785258,2025,3,24,1,52,6.463,-512.026755809784,-45.917285375207,-244.38785312252,569.214562810154,0.0942544080980142
1125166.463,1860,2460758.57854703,2025,3,24,1,53,6.463,-514.553386986256,-40.8504196352273,-244.378581551427,571.099672530539,0.0944755337116439
1125226.463,1920,2460758.57924147,2025,3,24,1,54,6.463,-517.065160773695,-35.7614058116149,-244.364592035752,573.017724396331,0.0946959837842427
1125286.463,1980,2460758.57993592,2025,3,24,1,55,6.463,-519.562028609216,-30.6503750901538,-244.345884904251,574.968745703045,0.0949157397105158
1125346.463,2040,2460758.58063036,2025,3,24,1,56,6.463,-522.043942146003,-25.5174590642758,-244.322460577576,576.952756290424,0.0951347830868143
1125406.463,2100,2460758.58132481,2025,3,24,1,57,6.463,-524.510853409767,-20.3627897702415,-244.294319568158,578.969768748886,0.0953530957249751
1125466.463,2160,2460758.58201925,2025,3,24,1,58,6.463,-526.962714709342,-15.186499664884,-244.261462480383,581.019788405667,0.0955706596380836
1125526.463,2220,2460758.58271369,2025,3,24,1,59,6.463,-529.399478644133,-9.98872161483895,-244.223890010209,583.102813404203,0.0957874570453002
1125586.463,2280,2460758.58340814,2025,3,24,2,0,6.463,-531.821098104119,-4.76958890657648,-244.181602945653,585.218834782441,0.0960034703630344
1125646.463,2340,2460758.58410258,2025,3,24,2,1,6.463,-534.227526307106,0.470764748833031,-244.134602166247,587.367836588394,0.0962186822129835
1125706.463,2400,2460758.58479703,2025,3,24,2,2,6.463,-536.618716739118,5.73220524228683,-244.082888643505,589.5497959123,0.0964330754090247
1125766.463,2460,2460758.58549147,2025,3,24,2,3,6.463,-538.994623214006,11.0145980537731,-244.02646344043,591.764683031303,0.096646632967591
1125826.463,2520,2460758.58618592,2025,3,24,2,4,6.463,-541.355199813843,16.3178082484669,-243.965327711892,594.012461449329,0.0968593380928185
1125886.463,2580,2460758.58688036,2025,3,24,2,5,6.463,-543.700400993228,21.6417004855146,-243.89948270435,596.2930880897,0.0970711741900587
1125946.463,2640,2460758.58757481,2025,3,24,2,6,6.463,-546.030181460083,26.986139056275,-243.828929755808,598.606513289287,0.0972821248495882
1126006.463,2700,2460758.58826925,2025,3,24,2,7,6.463,-548.344496242702,32.3509877992631,-243.753670296152,600.952680960902,0.0974921738539515
1126066.463,2760,2460758.58896369,2025,3,24,2,8,6.463,-550.643300652504,37.7361102121737,-243.673705846522,603.331528670935,0.0977013051709646
