secondsSinceStart,secondsSinceManeuer,timeJulianDate,timeUtcYear,timeUtcMonth,timeUtcDay,timeUtcHour,timeUtcMinute,timeUtcSeconds,positionDepRelToChiefLvlhX,positionDepRelToChiefLvlhY,positionDepRelToChiefLvlhZ,relativeRange,relativeVelocity
685268.186,0,2460753.48713178,2025,3,18,23,41,28.186,-49.0541223585606,-9975.28670080264,-1996.68868153935,10173.2746331315,0.369009846637669
685328.186,60,2460753.48782623,2025,3,18,23,42,28.186,-71.1902648583055,-9974.76272263878,-1996.68575913852,10172.8911056543,0.369074487420043
685388.186,120,2460753.48852067,2025,3,18,23,43,28.186,-93.3254685923457,-9974.04450483603,-1996.64429416732,10172.3577338279,0.369161447166981
685448.186,180,2460753.48921512,2025,3,18,23,44,28.186,-115.459302723408,-9973.13205547109,-1996.56428685848,10171.6745326426,0.369270705538234
685508.186,240,2460753.48990956,2025,3,18,23,45,28.186,-137.591336488724,-9972.02538644359,-1996.44573819509,10170.8415221804,0.369402236428557
685568.186,300,2460753.490604,2025,3,18,23,46,28.186,-159.721139110625,-9970.7245134675,-1996.28864991054,10169.8587276079,0.369556007992662
685628.186,360,2460753.49129845,2025,3,18,23,47,28.186,-181.848279796541,-9969.22945605447,-1996.09302448857,10168.7261791604,0.369731982673916
685688.186,420,2460753.49199289,2025,3,18,23,48,28.186,-203.972327850759,-9967.54023753023,-1995.85886516352,10167.4439121622,0.369930117240484
685748.186,480,2460753.49268734,2025,3,18,23,49,28.186,-226.092852540314,-9965.65688504648,-1995.58617591992,10166.0119670383,0.370150362824335
685808.186,540,2460753.49338178,2025,3,18,23,50,28.186,-248.209423229098,-9963.57942954777,-1995.27496149245,10164.4303892863,0.370392664967862
685868.186,600,2460753.49407623,2025,3,18,23,51,28.186,-270.321609318256,-9961.30790580466,-1994.92522736633,10162.6992295105,0.370656963672653
685928.186,660,2460753.49477067,2025,3,18,23,52,28.186,-292.428980261087,-9958.84235238874,-1994.53697977678,10160.8185434012,0.370943193453818
685988.186,720,2460753.49546512,2025,3,18,23,53,28.186,-314.531105622649,-9956.18281168792,-1994.11022570921,10158.7883917538,0.371251283402293
686048.186,780,2460753.49615956,2025,3,18,23,54,28.186,-336.62755497545,-9953.32932989339,-1993.644972899,10156.608840457,0.371581157244615
686108.186,840,2460753.496854,2025,3,18,23,55,28.186,-358.717898063362,-9950.28195701574,-1993.14122983141,10154.279960517,0.371932733415028
686168.186,900,2460753.49754845,2025,3,18,23,56,28.186,-380.80170468241,-9947.04074686139,-1992.59900574159,10151.8018280349,0.372305925127568
686228.186,960,2460753.49824289,2025,3,18,23,57,28.186,-402.878544725478,-9943.60575704777,-1992.01831061416,10149.1745242269,0.372700640450687
686288.186,1020,2460753.49893734,2025,3,18,23,58,28.186,-424.94798823446,-9939.97704901031,-1991.39915518332,10146.3981354381,0.373116782391878
686348.186,1080,2460753.49963178,2025,3,18,23,59,28.186,-447.009605370462,-9936.15468797738,-1990.74155093243,10143.4727531215,0.373554248977271
686408.186,1140,2460753.50032623,2025,3,19,0,0,28.186,-469.062966413796,-9932.13874298753,-1990.04551009396,10140.3984738599,0.374012933345396
686468.186,1200,2460753.50102067,2025,3,19,0,1,28.186,-491.107641778886,-9927.92928687819,-1989.31104564948,10137.175399361,0.374492723833709
686528.186,1260,2460753.50171512,2025,3,19,0,2,28.186,-513.143202066422,-9923.52639630286,-1988.53817132901,10133.8036364822,0.374993504078087
686588.186,1320,2460753.50240956,2025,3,19,0,3,28.186,-535.169218018651,-9918.93015169553,-1987.72690161105,10130.2832971994,0.375515153106262
686648.186,1380,2460753.50310401,2025,3,19,0,4,28.186,-557.185260519385,-9914.14063731194,-1986.87725172236,10126.6144986541,0.376057545441295
686708.186,1440,2460753.50379845,2025,3,19,0,5,28.186,-579.190900683403,-9909.15794119217,-1985.98923763755,10122.7973631274,0.37662055120526
686768.186,1500,2460753.50449289,2025,3,19,0,6,28.186,-601.185709767044,-9903.9821551729,-1985.06287607893,10118.8320180542,0.377204036222094
686828.186,1560,2460753.50518734,2025,3,19,0,7,28.186,-623.169259250164,-9898.61337489929,-1984.09818451606,10114.7185960465,0.37780786213043
686888.186,1620,2460753.50588178,2025,3,19,0,8,28.186,-645.141120821238,-9893.05169979353,-1983.09518116555,10110.4572348695,0.378431886488668
686948.186,1680,2460753.50657623,2025,3,19,0,9,28.186,-667.100866317749,-9887.29723308153,-1982.05388499076,10106.0480774708,0.379075962890496
687008.186,1740,2460753.50727067,2025,3,19,0,10,28.186,-689.048067882657,-9881.35008177636,-1980.97431570133,10101.4912719827,0.379739941077736
