secondsSinceStart,secondsSinceManeuer,timeJulianDate,timeUtcYear,timeUtcMonth,timeUtcDay,timeUtcHour,timeUtcMinute,timeUtcSeconds,positionDepRelToChiefLvlhX,positionDepRelToChiefLvlhY,positionDepRelToChiefLvlhZ,relativeRange,relativeVelocity
387785.617,0,2460750.04404649,2025,3,15,13,3,25.617,-9618.16195822507,-243445.737559277,5023.36969547666,243687.444113013,1.00038838672842
387845.617,60,2460750.04474094,2025,3,15,13,4,25.617,-9619.01762324572,-243385.71082913,5022.9719816329,243627.502518426,1.00075284293127
387905.617,120,2460750.04543538,2025,3,15,13,5,25.617,-9619.89742543548,-243325.663092569,5022.47888090228,243567.538970248,1.00112352001584
387965.617,180,2460750.04612983,2025,3,15,13,6,25.617,-9620.80134234577,-243265.59413662,5021.89040274745,243507.55325519,1.00150040583933
388025.617,240,2460750.04682427,2025,3,15,13,7,25.617,-9621.72935105115,-243205.503748756,5021.20655842669,243447.54516054,1.00188348791984
388085.617,300,2460750.04751871,2025,3,15,13,8,25.617,-9622.68142813444,-243145.391716899,5020.42736099369,243387.514474179,1.00227275343939
388145.617,360,2460750.04821316,2025,3,15,13,9,25.617,-9623.65754970163,-243085.25782943,5019.55282529721,243327.460984576,1.00266818923876
388205.617,420,2460750.0489076,2025,3,15,13,10,25.617,-9624.65769139677,-243025.101875187,5018.58296798099,243267.384480797,1.00306978182602
388265.617,480,2460750.04960205,2025,3,15,13,11,25.617,-9625.68182832748,-242964.923643474,5017.51780748321,243207.284752508,1.00347751737284
388325.617,540,2460750.05029649,2025,3,15,13,12,25.617,-9626.72993515432,-242904.72292406,5016.35736403638,243147.161589977,1.00389138171581
388385.617,600,2460750.05099094,2025,3,15,13,13,25.617,-9627.80198605359,-242844.499507189,5015.1016596667,243087.014784082,1.00431136036511
388445.617,660,2460750.05168538,2025,3,15,13,14,25.617,-9628.89795472473,-242784.253183577,5013.75071819397,243026.84412631,1.00473743850043
388505.617,720,2460750.05237983,2025,3,15,13,15,25.617,-9630.01781437546,-242723.983744423,5012.30456523089,242966.649408767,1.00516960096923
388565.617,780,2460750.05307427,2025,3,15,13,16,25.617,-9631.16153778136,-242663.690981408,5010.76322818269,242906.430424178,1.00560783230054
388625.617,840,2460750.05376871,2025,3,15,13,17,25.617,-9632.32909715921,-242603.374686699,5009.12673624664,242846.186965887,1.0060521166887
388685.617,900,2460750.05446316,2025,3,15,13,18,25.617,-9633.52057357132,-242543.034636755,5007.39512835081,242785.918816184,1.00650320576209
388745.617,960,2460750.0551576,2025,3,15,13,19,25.617,-9634.73615643382,-242482.670590607,5005.5684212356,242725.625743918,1.00696038226451
388805.617,1020,2460750.05585205,2025,3,15,13,20,25.617,-9635.9755975306,-242422.282371528,5003.64665410689,242665.30756533,1.00742281018007
388865.617,1080,2460750.05654649,2025,3,15,13,21,25.617,-9637.23875790089,-242361.869789653,5001.62986678207,242604.964087996,1.00789122457553
388925.617,1140,2460750.05724094,2025,3,15,13,22,25.617,-9638.52560737729,-242301.432639657,4999.51809740988,242544.595108447,1.00836560804634
388985.617,1200,2460750.05793538,2025,3,15,13,23,25.617,-9639.83611536771,-242240.970716722,4997.31138592751,242484.200423861,1.00884594288267
389045.617,1260,2460750.05862983,2025,3,15,13,24,25.617,-9641.17025082558,-242180.48381655,4995.00977405965,242423.779832067,1.00933221106155
389105.617,1320,2460750.05932427,2025,3,15,13,25,25.617,-9642.5279821679,-242119.971735357,4992.61330531789,242363.333131548,1.00982439424465
389165.617,1380,2460750.06001871,2025,3,15,13,26,25.617,-9643.90927740932,-242059.434269885,4990.12202499993,242302.860121444,1.0103224737927
389225.617,1440,2460750.06071316,2025,3,15,13,27,25.617,-9645.31410410255,-241998.871217403,4987.53598018862,242242.360601563,1.01082643076426
389285.617,1500,2460750.0614076,2025,3,15,13,28,25.617,-9646.74242927134,-241938.282375707,4984.85521975127,242181.83437237,1.01133624590435
389345.617,1560,2460750.06210205,2025,3,15,13,29,25.617,-9648.19421954453,-241877.667543128,4982.07979433865,242121.281235003,1.01185189966589
389405.617,1620,2460750.06279649,2025,3,15,13,30,25.617,-9649.66944104433,-241817.026518541,4979.20975638411,242060.700991276,1.0123733722012
389465.617,1680,2460750.06349094,2025,3,15,13,31,25.617,-9651.16805945337,-241756.359101351,4976.24516010267,242000.093443673,1.01290064336079
389525.617,1740,2460750.06418538,2025,3,15,13,32,25.617,-9652.69004001468,-241695.665091517,4973.18606148996,241939.458395363,1.01343369271116
389585.617,1800,2460750.06487983,2025,3,15,13,33,25.617,-9654.23534745723,-241634.94428955,4970.03251832128,241878.7956502,1.01397249951468
389645.617,1860,2460750.06557427,2025,3,15,13,34,25.617,-9655.80394610763,-241574.196496503,4966.78459015048,241818.105012718,1.01451704275512
389705.617,1920,2460750.06626872,2025,3,15,13,35,25.617,-9657.39579980075,-241513.421513992,4963.44233830899,241757.386288144,1.0150673011189
389765.617,1980,2460750.06696316,2025,3,15,13,36,25.617,-9659.01087195426,-241452.619144196,4960.00582590458,241696.639282407,1.0156232530194
389825.617,2040,2460750.0676576,2025,3,15,13,37,25.617,-9660.64912549406,-241391.789189853,4956.47511782031,241635.863802122,1.0161848765732
389885.617,2100,2460750.06835205,2025,3,15,13,38,25.617,-9662.31052290648,-241330.93145427,4952.85028071337,241575.059654613,1.01675214962761
389945.617,2160,2460750.06904649,2025,3,15,13,39,25.617,-9663.99502623081,-241270.045741326,4949.1313830138,241514.226647903,1.01732504974337
390005.617,2220,2460750.06974094,2025,3,15,13,40,25.617,-9665.70259706676,-241209.131855468,4945.31849492326,241453.364590722,1.01790355421398
390065.617,2280,2460750.07043538,2025,3,15,13,41,25.617,-9667.43319654465,-241148.189601735,4941.41168841391,241392.473292517,1.01848764005486
390125.617,2340,2460750.07112983,2025,3,15,13,42,25.617,-9669.18678535521,-241087.218785737,4937.41103722686,241331.552563444,1.01907728401091
390185.617,2400,2460750.07182427,2025,3,15,13,43,25.617,-9670.96332374215,-241026.219213674,4933.31661687107,241270.60221438,1.0196724625602
390245.617,2460,2460750.07251872,2025,3,15,13,44,25.617,-9672.76277152449,-240965.190692335,4929.12850462186,241209.622056921,1.02027315191573
390305.617,2520,2460750.07321316,2025,3,15,13,45,25.617,-9674.5850880295,-240904.133029097,4924.84677951956,241148.611903382,1.02087932802364
390365.617,2580,2460750.0739076,2025,3,15,13,46,25.617,-9676.4302322045,-240843.046031938,4920.47152236808,241087.571566813,1.02149096657598
390425.617,2640,2460750.07460205,2025,3,15,13,47,25.617,-9678.29816249758,-240781.929509436,4916.00281573341,241026.500860991,1.0221080430012
390485.617,2700,2460750.07529649,2025,3,15,13,48,25.617,-9680.18883696198,-240720.783270771,4911.44074394218,240965.399600428,1.02273053247377
390545.617,2760,2460750.07599094,2025,3,15,13,49,25.617,-9682.10221319646,-240659.607125727,4906.78539308017,240904.267600368,1.02335840992013
390605.617,2820,2460750.07668538,2025,3,15,13,50,25.617,-9684.03824835271,-240598.400884702,4902.03685099073,240843.104676799,1.02399165000934
390665.617,2880,2460750.07737983,2025,3,15,13,51,25.617,-9685.99689915776,-240537.164358705,4897.19520727303,240781.910646451,1.0246302271672
390725.617,2940,2460750.07807427,2025,3,15,13,52,25.617,-9687.97812191397,-240475.897359365,4892.26055328083,240720.685326799,1.02527411557549
