secondsSinceStart,secondsSinceManeuer,timeJulianDate,timeUtcYear,timeUtcMonth,timeUtcDay,timeUtcHour,timeUtcMinute,timeUtcSeconds,positionDepRelToChiefLvlhX,positionDepRelToChiefLvlhY,positionDepRelToChiefLvlhZ,relativeRange,relativeVelocity
1094583.014,0,2460758.22457192,2025,3,23,17,23,23.014,17.1662100628018,491.338859698282,194.391203866457,528.674279645018,0.0810656888930019
1094643.014,60,2460758.22526637,2025,3,23,17,24,23.014,17.6631062105298,489.281826469404,198.768893422908,528.410601735817,0.081011256111955
1094703.014,120,2460758.22596081,2025,3,23,17,25,23.014,18.1430833339691,487.220515793669,203.142789004836,528.185568912836,0.0809555646568853
1094763.014,180,2460758.22665526,2025,3,23,17,26,23.014,18.6061316803098,485.155075454764,207.512806990067,527.999242840858,0.0808986114075144
1094823.014,240,2460758.2273497,2025,3,23,17,27,23.014,19.0522418171167,483.085653328981,211.878863824881,527.851673584795,0.0808403934363857
1094883.014,300,2460758.22804415,2025,3,23,17,28,23.014,19.4814046099782,481.012397378033,216.240876024473,527.742899545576,0.080780908004633
1094943.014,360,2460758.22873859,2025,3,23,17,29,23.014,19.8936112672091,478.935455646866,220.598760174762,527.672947416829,0.0807201525674325
1095003.014,420,2460758.22943304,2025,3,23,17,30,23.014,20.2888532653451,476.854976270226,224.952432934369,527.641832158513,0.0806581247714293
1095063.014,480,2460758.23012748,2025,3,23,17,31,23.014,20.6671224981546,474.771107463758,229.301811036421,527.649556978208,0.0805948224568743
1095123.014,540,2460758.23082192,2025,3,23,17,32,23.014,21.028411090374,472.683997518251,233.646811289131,527.696113315607,0.0805302436561705
1095183.014,600,2460758.23151637,2025,3,23,17,33,23.014,21.3727115020156,470.593794806369,237.987350578012,527.781480863386,0.0804643865951922
1095243.014,660,2460758.23221081,2025,3,23,17,34,23.014,21.7000165805221,468.500647755296,242.323345867742,527.905627569231,0.0803972496973552
1095303.014,720,2460758.23290526,2025,3,23,17,35,23.014,22.0103194192052,466.404704882159,246.65471420309,528.068509699032,0.0803288315782689
1095363.014,780,2460758.2335997,2025,3,23,17,36,23.014,22.3036134541035,464.30611476184,250.981372711365,528.270071863271,0.0802591310487978
1095423.014,840,2460758.23429415,2025,3,23,17,37,23.014,22.5798924565315,462.205026033361,255.303238602646,528.510247085947,0.0801881471174744
1095483.014,900,2460758.23498859,2025,3,23,17,38,23.014,22.8391505107284,460.101587402001,259.620229173102,528.788956883355,0.0801158789873312
1095543.014,960,2460758.23568304,2025,3,23,17,39,23.014,23.0813820287585,457.995947624104,263.932261805108,529.106111340645,0.0800423260619455
1095603.014,1020,2460758.23637748,2025,3,23,17,40,23.014,23.3065817430615,455.888255517441,268.239253969456,529.461609223342,0.079967487940884
1095663.014,1080,2460758.23707192,2025,3,23,17,41,23.014,23.5147447213531,453.778659954263,272.541123226983,529.855338086748,0.0798913644240456
1095723.014,1140,2460758.23776637,2025,3,23,17,42,23.014,23.7058663144708,451.667309848256,276.837787229975,530.287174389188,0.0798139555081819
1095783.014,1200,2460758.23846081,2025,3,23,17,43,23.014,23.8799422383308,449.55435416703,281.129163723555,530.75698364482,0.0797352613932443
1095843.014,1260,2460758.23915526,2025,3,23,17,44,23.014,24.0369685292244,447.439941925483,285.415170547843,531.264620566069,0.0796552824789707
1095903.014,1320,2460758.2398497,2025,3,23,17,45,23.014,24.176941499114,445.324222174905,289.695725638943,531.809929212881,0.0795740193671511
1095963.014,1380,2460758.24054415,2025,3,23,17,46,23.014,24.299857839942,443.207344008352,293.970747030922,532.392743173587,0.0794914728622224
1096023.014,1440,2460758.24123859,2025,3,23,17,47,23.014,24.4057145416737,441.089456550605,298.240152856742,533.012885733929,0.0794076439734088
1096083.014,1500,2460758.24193304,2025,3,23,17,48,23.014,24.4945089370012,438.970708966252,302.503861351055,533.67017007764,0.0793225339142103
1096143.014,1560,2460758.24262748,2025,3,23,17,49,23.014,24.5662386491895,436.85125044772,306.761790850433,534.364399473683,0.0792361441025371
1096203.014,1620,2460758.24332192,2025,3,23,17,50,23.014,24.6209016591311,434.731230216775,311.013859795639,535.095367490021,0.0791484761657547
1096263.014,1680,2460758.24401637,2025,3,23,17,51,23.014,24.6584962382913,432.610797516228,315.259986733028,535.86285820093,0.0790595319345978
1096323.014,1740,2460758.24471081,2025,3,23,17,52,23.014,24.6790210232139,430.4901016086,319.500090316229,536.666646414444,0.0789693134529317
1096383.014,1800,2460758.24540526,2025,3,23,17,53,23.014,24.6824749410152,428.369291787356,323.73408930772,537.506497910038,0.0788778229723758
1096443.014,1860,2460758.2460997,2025,3,23,17,54,23.014,24.6688572540879,426.248517350395,327.961902579817,538.382169657768,0.0787850629554177
1096503.014,1920,2460758.24679415,2025,3,23,17,55,23.014,24.6381675601006,424.127927618714,332.183449117409,539.293410078783,0.0786910360767972
1096563.014,1980,2460758.24748859,2025,3,23,17,56,23.014,24.5904057994485,422.007671916416,336.398648018308,540.239959279431,0.0785957452265156
1096623.014,2040,2460758.24818304,2025,3,23,17,57,23.014,24.5255721434951,419.887899578204,340.607418495172,541.221549307774,0.0784991935049439
