secondsSinceStart,secondsSinceManeuer,timeJulianDate,timeUtcYear,timeUtcMonth,timeUtcDay,timeUtcHour,timeUtcMinute,timeUtcSeconds,positionDepRelToChiefLvlhX,positionDepRelToChiefLvlhY,positionDepRelToChiefLvlhZ,relativeRange,relativeVelocity
1400563.295,0,2460761.76601036,2025,3,27,6,23,3.295,-99.426070317626,-0.257791268565808,0.308353483327664,99.4268826676887,0.0149176713173556
1400623.295,60,2460761.76670481,2025,3,27,6,24,3.295,-99.4240654557943,0.610098129390748,0.527158770360984,99.427334812187,0.014917247097324
1400683.295,120,2460761.76739925,2025,3,27,6,25,3.295,-99.4201765134931,1.47795070702758,0.745953930658288,99.4339594079064,0.0149166054788181
1400743.295,180,2460761.7680937,2025,3,27,6,26,3.295,-99.4144037291408,2.34574997953012,0.96473477530526,99.4467542204055,0.0149157464994004
1400803.295,240,2460761.76878814,2025,3,27,6,27,3.295,-99.4067473709583,3.21347946635974,1.183497115504,99.4657153926751,0.0149146702056186
1400863.295,300,2460761.76948259,2025,3,27,6,28,3.295,-99.3972076699138,4.08112268870807,1.40223676367896,99.4908373817291,0.0149133766428635
1400923.296,360,2460761.77017703,2025,3,27,6,29,3.296,-99.3857850134373,4.94866316933968,1.62094953266205,99.5221131572687,0.0149118658756544
1400983.296,420,2460761.77087148,2025,3,27,6,30,3.296,-99.3724797293544,5.81608443947949,1.83963123627473,99.5595339927502,0.0149101379647168
1401043.295,480,2460761.77156592,2025,3,27,6,31,3.296,-99.3572922125459,6.68337003250987,2.05827768915333,99.6030895999032,0.0149081929846152
1401103.295,540,2460761.77226036,2025,3,27,6,32,3.296,-99.3402229100466,7.55050348494559,2.27688470709836,99.6527681234362,0.0149060310136157
1401163.295,600,2460761.77295481,2025,3,27,6,33,3.295,-99.3212723135948,8.4174683386656,2.49544810666703,99.7085561447801,0.0149036521398673
1401223.295,660,2460761.77364925,2025,3,27,6,34,3.295,-99.3004408925772,9.28424814020431,2.71396370598814,99.7704386278146,0.0149010564552173
1401283.295,720,2460761.7743437,2025,3,27,6,35,3.295,-99.2777291834354,10.1508264450258,2.93242732383078,99.8383990223508,0.0148982440587681
1401343.295,780,2460761.77503814,2025,3,27,6,36,3.295,-99.2531377896667,11.0171868100255,3.15083478111774,99.9124192786835,0.0148952150577417
1401403.295,840,2460761.77573259,2025,3,27,6,37,3.295,-99.2266673147678,11.8833127998738,3.36918189935386,99.9924797980638,0.0148919695692495
1401463.295,900,2460761.77642703,2025,3,27,6,38,3.295,-99.1983184143901,12.7491879843941,3.58746450202307,100.07855950231,0.0148885077141267
1401523.295,960,2460761.77712148,2025,3,27,6,39,3.295,-99.1680917739868,13.6147959432763,3.80567841418087,100.170635831381,0.0148848296191606
1401583.296,1020,2460761.77781592,2025,3,27,6,40,3.296,-99.135988086462,14.4801202581089,4.02381946210517,100.268684740711,0.0148809354192635
1401643.296,1080,2460761.77851036,2025,3,27,6,41,3.296,-99.1020081415772,15.3451445252656,4.24188347405288,100.372680813068,0.0148768252579637
1401703.295,1140,2460761.77920481,2025,3,27,6,42,3.296,-99.0661527067423,16.209852339831,4.4598662800272,100.482597161053,0.0148724992855949
1401763.295,1200,2460761.77989925,2025,3,27,6,43,3.296,-99.0284226313233,17.0742273082947,4.67776371171931,100.598405555784,0.0148679576571348
1401823.295,1260,2460761.7805937,2025,3,27,6,44,3.295,-98.9888187497854,17.9382530499981,4.89557160338154,100.72007635664,0.0148632005331209
1401883.295,1320,2460761.78128814,2025,3,27,6,45,3.295,-98.94734197855,18.8019131863929,5.11328579089604,100.847578630665,0.0148582280897229
1401943.295,1380,2460761.78198259,2025,3,27,6,46,3.295,-98.9039932787418,19.6651913507172,5.3309021119494,100.98088014406,0.0148530405025023
1402003.295,1440,2460761.78267703,2025,3,27,6,47,3.295,-98.8587735667825,20.5280711845722,5.54841640684754,101.119947301761,0.0148476379543107
1402063.295,1500,2460761.78337148,2025,3,27,6,48,3.295,-98.8116838857532,21.3905363400235,5.76582451787544,101.264745344186,0.0148420206375447
1402123.295,1560,2460761.78406592,2025,3,27,6,49,3.295,-98.762725263834,22.2525704779298,5.98312229011208,101.415238237423,0.0148361887501827
1402183.295,1620,2460761.78476036,2025,3,27,6,50,3.295,-98.7118987813592,23.1141572680843,6.20030557044083,101.571388768697,0.0148301424983877
1402243.295,1680,2460761.78545481,2025,3,27,6,51,3.295,-98.6592055335641,23.9752803977016,6.4173702087719,101.733158542625,0.0148238820943857
1402303.296,1740,2460761.78614925,2025,3,27,6,52,3.296,-98.6046467125416,24.8359235509935,6.6343120575184,101.900508087116,0.014817407759921
1402363.295,1800,2460761.7868437,2025,3,27,6,53,3.296,-98.5482234507799,25.6960704352974,6.85112697130535,102.073396739295,0.0148107197179839
1402423.295,1860,2460761.78753814,2025,3,27,6,54,3.296,-98.4899369999766,26.5557047671213,7.06781080819201,102.251782847823,0.0148038182059636
1402483.295,1920,2460761.78823259,2025,3,27,6,55,3.296,-98.4297885894775,27.4148102712176,7.28435942833312,102.435623668025,0.0147967034624986
1402543.295,1980,2460761.78892703,2025,3,27,6,56,3.295,-98.3677795305848,28.2733706833771,7.50076869555051,102.624875496156,0.014789375736712
1402603.295,2040,2460761.78962148,2025,3,27,6,57,3.295,-98.3039111346006,29.131369754146,7.71703447587788,102.819493624576,0.0147818352837615
1402663.295,2100,2460761.79031592,2025,3,27,6,58,3.295,-98.2381847500801,29.9887912488261,7.93315263884142,103.019432411306,0.0147740823619464
1402723.295,2160,2460761.79101036,2025,3,27,6,59,3.295,-98.1706018000841,30.8456189409609,8.14911905716872,103.224645347173,0.014766117246563
1402783.295,2220,2460761.79170481,2025,3,27,7,0,3.295,-98.1011636927724,31.7018366198112,8.36492960667238,103.435085006345,0.0147579402103493
1402843.295,2280,2460761.79239925,2025,3,27,7,1,3.295,-98.0298719033599,32.5574280913292,8.58058016630821,103.650703158742,0.014749551537371
1402903.295,2340,2460761.7930937,2025,3,27,7,2,3.295,-97.9567279145122,33.4123771670572,8.79606661840808,103.871450743825,0.0147409515166627
1402963.296,2400,2460761.79378814,2025,3,27,7,3,3.296,-97.88173327595,34.2666676763403,9.01138484914554,104.097277964625,0.0147321404481347
1403023.296,2460,2460761.79448259,2025,3,27,7,4,3.296,-97.8048895671964,35.1202834664788,9.22653074777918,104.328134286285,0.014723118635368
1403083.295,2520,2460761.79517703,2025,3,27,7,5,3.296,-97.7261983677745,35.9732083945369,9.44150020723464,104.563968439313,0.0147138863880596
1403143.295,2580,2460761.79587148,2025,3,27,7,6,3.296,-97.6456613540649,36.8254263369027,9.65628912451211,104.804728547063,0.0147044440322887
1403203.295,2640,2460761.79656592,2025,3,27,7,7,3.295,-97.5632801577449,37.6769211812117,9.870893399755,105.050362023856,0.0146947918863727
1403263.295,2700,2460761.79726036,2025,3,27,7,8,3.295,-97.4790564998984,38.5276768295126,10.0853089374141,105.300815734508,0.0146849302870253
1403323.295,2760,2460761.79795481,2025,3,27,7,9,3.295,-97.3929921537638,39.3776772070904,10.2995316456072,105.556035995142,0.0146748595755839
