secondsSinceStart,secondsSinceManeuer,timeJulianDate,timeUtcYear,timeUtcMonth,timeUtcDay,timeUtcHour,timeUtcMinute,timeUtcSeconds,positionDepRelToChiefLvlhX,positionDepRelToChiefLvlhY,positionDepRelToChiefLvlhZ,relativeRange,relativeVelocity
1357477.985,0,2460761.26733779,2025,3,26,18,24,57.985,100.510003440082,-0.200389140659697,0.285543896781746,100.510608806484,0.0150041174392747
1357537.985,60,2460761.26803224,2025,3,26,18,25,57.985,100.518670126796,-1.07382829104347,0.0675162982661277,100.524428422691,0.0150052407679228
1357597.985,120,2460761.26872668,2025,3,26,18,26,57.985,100.525465585291,-1.94734644063862,-0.150512641586829,100.544438152266,0.015006147453981
1357657.985,180,2460761.26942112,2025,3,26,18,27,57.985,100.530389524996,-2.82092722199546,-0.368538750626612,100.570635223459,0.0150068374521528
1357717.985,240,2460761.27011557,2025,3,26,18,28,57.985,100.533441707492,-3.69455426477361,-0.586557856528088,100.603015277317,0.0150073107220603
1357777.985,300,2460761.27081001,2025,3,26,18,29,57.985,100.534621939063,-4.56821119576633,-0.804565786500461,100.641572364825,0.0150075672326592
1357837.985,360,2460761.27150446,2025,3,26,18,30,57.985,100.533930025995,-5.44188163893194,-1.02255836833501,100.686298908344,0.0150076069587087
1357897.985,420,2460761.2721989,2025,3,26,18,31,57.985,100.531365863979,-6.31554921798695,-1.24053142854245,100.737185798627,0.0150074298820942
1357957.985,480,2460761.27289335,2025,3,26,18,32,57.985,100.526929326355,-7.1891975517676,-1.45848079497227,100.794222292023,0.0150070359900603
1358017.985,540,2460761.27358779,2025,3,26,18,33,57.985,100.520620375872,-8.06281025984468,-1.67640229495009,100.857396132812,0.0150064252809527
1358077.985,600,2460761.27428224,2025,3,26,18,34,57.985,100.512438938022,-8.93637095925944,-1.89429175591795,100.926693438592,0.0150055977509774
1358137.985,660,2460761.27497668,2025,3,26,18,35,57.985,100.50238507241,-9.80986326799446,-2.11214500619099,101.002098884661,0.0150045534158245
1358197.985,720,2460761.27567112,2025,3,26,18,36,57.985,100.49045881629,-10.6832708002646,-2.32995787379332,101.083595562257,0.0150032922894911
1358257.985,780,2460761.27636557,2025,3,26,18,37,57.985,100.476660206914,-11.5565771713225,-2.54772618750576,101.171165017404,0.0150018143931066
1358317.985,840,2460761.27706001,2025,3,26,18,38,57.985,100.460989423096,-12.4297659987297,-2.76544577663299,101.26478740902,0.0150001197593431
1358377.985,900,2460761.27775446,2025,3,26,18,39,57.985,100.443446561694,-13.302820897762,-2.98311247094534,101.364441304849,0.0149982084227231
1358437.985,960,2460761.2784489,2025,3,26,18,40,57.985,100.424031816423,-14.1757254839791,-3.20072210131912,101.470103879088,0.0149960804271103
1358497.985,1020,2460761.27914335,2025,3,26,18,41,57.985,100.402745448053,-15.048463376436,-3.41827049886342,101.581750903899,0.0149937358252832
1358557.985,1080,2460761.27983779,2025,3,26,18,42,57.985,100.379587680101,-15.9210181922168,-3.63575349550229,101.699356667504,0.0149911746727486
1358617.985,1140,2460761.28053224,2025,3,26,18,43,57.985,100.354558825493,-16.7933735518288,-3.85316692484776,101.822894123381,0.0149883970339319
1358677.985,1200,2460761.28122668,2025,3,26,18,44,57.985,100.327659204602,-17.6655130787212,-4.07050662062829,101.952334833283,0.0149854029808655
1358737.985,1260,2460761.28192112,2025,3,26,18,45,57.985,100.298889189959,-18.5374203980074,-4.28776841843501,102.087649036317,0.0149821925927274
1358797.985,1320,2460761.28261557,2025,3,26,18,46,57.985,100.268249191344,-19.4090791358011,-4.50494815420825,102.228805659996,0.014978765954996
1358857.985,1380,2460761.28331001,2025,3,26,18,47,57.985,100.23573962599,-20.2804729196219,-4.72204166575102,102.375772317995,0.0149751231580948
1358917.985,1440,2460761.28400446,2025,3,26,18,48,57.985,100.201360993087,-21.1515853826586,-4.93904479197226,102.528515411684,0.0149712643031738
1358977.985,1500,2460761.2846989,2025,3,26,18,49,57.985,100.165113776922,-22.0224001644326,-5.15595337335253,102.687000063953,0.0149671894954684
1359037.985,1560,2460761.28539335,2025,3,26,18,50,57.985,100.12699855119,-22.8929009031998,-5.37276325153653,102.85119024878,0.0149628988482891
1359097.985,1620,2460761.28608779,2025,3,26,18,51,57.985,100.087015874684,-23.7630712405722,-5.5894702700316,103.021048720071,0.0149583924830217
1359157.985,1680,2460761.28678224,2025,3,26,18,52,57.985,100.045166373253,-24.6328948299738,-5.80607027380029,103.196537123979,0.0149536705247458
1359217.985,1740,2460761.28747668,2025,3,26,18,53,57.985,100.001450702548,-25.5023553219165,-6.02255910949316,103.377615990149,0.0149487331088194
1359277.985,1800,2460761.28817112,2025,3,26,18,54,57.985,99.9558695629239,-26.3714363745039,-6.23893262608908,103.56424477998,0.0149435803769457
1359337.985,1860,2460761.28886557,2025,3,26,18,55,57.985,99.9084236398339,-27.2401216528672,-6.45518667373108,103.756381860839,0.0149382124758517
1359397.985,1920,2460761.28956001,2025,3,26,18,56,57.985,99.8591137528419,-28.1083948258789,-6.67131710494868,103.95398468123,0.0149326295652506
1359457.985,1980,2460761.29025446,2025,3,26,18,57,57.985,99.8079406693578,-28.9762395685319,-6.88731977407588,104.157009624227,0.0149268318028178
1359517.985,2040,2460761.2909489,2025,3,26,18,58,57.985,99.7549052014947,-29.8436395625257,-7.10319053777494,104.365412134064,0.0149208193579159
1359577.985,2100,2460761.29164335,2025,3,26,18,59,57.985,99.7000082582235,-30.710578495988,-7.31892525492003,104.579146798658,0.0149145924106808
1359637.985,2160,2460761.29233779,2025,3,26,19,0,57.985,99.643250733614,-31.5770400641813,-7.53451978653902,104.798167275914,0.0149081511419134
1359697.985,2220,2460761.29303224,2025,3,26,19,1,57.985,99.584633551538,-32.44300796747,-7.74996999610448,105.02242636938,0.0149014957445833
